venue,location,status,time,Id,weather/humidity,weather/temp_celsius,weather/temp_farenheit,weather/wind_speed,weather/description,attendance,officials/0,officials/1,officials/2,officials/3,officials/4,officials/5,officials/6,officials/7,officials/8,stage_name,Source,Target,datetime,winner,winner_code,home_team/country,home_team/code,home_team/goals,home_team/penalties,away_team/country,away_team/code,away_team/goals,away_team/penalties,home_team_events/0/id,home_team_events/0/type_of_event,home_team_events/0/player,home_team_events/0/time,home_team_events/1/id,home_team_events/1/type_of_event,home_team_events/1/player,home_team_events/1/time,home_team_events/2/id,home_team_events/2/type_of_event,home_team_events/2/player,home_team_events/2/time,home_team_events/3/id,home_team_events/3/type_of_event,home_team_events/3/player,home_team_events/3/time,home_team_events/4/id,home_team_events/4/type_of_event,home_team_events/4/player,home_team_events/4/time,home_team_events/5/id,home_team_events/5/type_of_event,home_team_events/5/player,home_team_events/5/time,home_team_events/6/id,home_team_events/6/type_of_event,home_team_events/6/player,home_team_events/6/time,home_team_events/7/id,home_team_events/7/type_of_event,home_team_events/7/player,home_team_events/7/time,home_team_events/8/id,home_team_events/8/type_of_event,home_team_events/8/player,home_team_events/8/time,home_team_events/9/id,home_team_events/9/type_of_event,home_team_events/9/player,home_team_events/9/time,home_team_events/10/id,home_team_events/10/type_of_event,home_team_events/10/player,home_team_events/10/time,home_team_events/11/id,home_team_events/11/type_of_event,home_team_events/11/player,home_team_events/11/time,away_team_events/0/id,away_team_events/0/type_of_event,away_team_events/0/player,away_team_events/0/time,away_team_events/1/id,away_team_events/1/type_of_event,away_team_events/1/player,away_team_events/1/time,away_team_events/2/id,away_team_events/2/type_of_event,away_team_events/2/player,away_team_events/2/time,away_team_events/3/id,away_team_events/3/type_of_event,away_team_events/3/player,away_team_events/3/time,away_team_events/4/id,away_team_events/4/type_of_event,away_team_events/4/player,away_team_events/4/time,away_team_events/5/id,away_team_events/5/type_of_event,away_team_events/5/player,away_team_events/5/time,away_team_events/6/id,away_team_events/6/type_of_event,away_team_events/6/player,away_team_events/6/time,away_team_events/7/id,away_team_events/7/type_of_event,away_team_events/7/player,away_team_events/7/time,home_team_statistics/country,home_team_statistics/attempts_on_goal,home_team_statistics/on_target,home_team_statistics/off_target,home_team_statistics/blocked,home_team_statistics/woodwork,home_team_statistics/corners,home_team_statistics/offsides,home_team_statistics/ball_possession,home_team_statistics/pass_accuracy,home_team_statistics/num_passes,home_team_statistics/passes_completed,home_team_statistics/distance_covered,home_team_statistics/balls_recovered,home_team_statistics/tackles,home_team_statistics/clearances,home_team_statistics/yellow_cards,home_team_statistics/red_cards,home_team_statistics/fouls_committed,home_team_statistics/tactics,home_team_statistics/starting_eleven/0/name,home_team_statistics/starting_eleven/0/captain,home_team_statistics/starting_eleven/0/shirt_number,home_team_statistics/starting_eleven/0/position,home_team_statistics/starting_eleven/1/name,home_team_statistics/starting_eleven/1/captain,home_team_statistics/starting_eleven/1/shirt_number,home_team_statistics/starting_eleven/1/position,home_team_statistics/starting_eleven/2/name,home_team_statistics/starting_eleven/2/captain,home_team_statistics/starting_eleven/2/shirt_number,home_team_statistics/starting_eleven/2/position,home_team_statistics/starting_eleven/3/name,home_team_statistics/starting_eleven/3/captain,home_team_statistics/starting_eleven/3/shirt_number,home_team_statistics/starting_eleven/3/position,home_team_statistics/starting_eleven/4/name,home_team_statistics/starting_eleven/4/captain,home_team_statistics/starting_eleven/4/shirt_number,home_team_statistics/starting_eleven/4/position,home_team_statistics/starting_eleven/5/name,home_team_statistics/starting_eleven/5/captain,home_team_statistics/starting_eleven/5/shirt_number,home_team_statistics/starting_eleven/5/position,home_team_statistics/starting_eleven/6/name,home_team_statistics/starting_eleven/6/captain,home_team_statistics/starting_eleven/6/shirt_number,home_team_statistics/starting_eleven/6/position,home_team_statistics/starting_eleven/7/name,home_team_statistics/starting_eleven/7/captain,home_team_statistics/starting_eleven/7/shirt_number,home_team_statistics/starting_eleven/7/position,home_team_statistics/starting_eleven/8/name,home_team_statistics/starting_eleven/8/captain,home_team_statistics/starting_eleven/8/shirt_number,home_team_statistics/starting_eleven/8/position,home_team_statistics/starting_eleven/9/name,home_team_statistics/starting_eleven/9/captain,home_team_statistics/starting_eleven/9/shirt_number,home_team_statistics/starting_eleven/9/position,home_team_statistics/starting_eleven/10/name,home_team_statistics/starting_eleven/10/captain,home_team_statistics/starting_eleven/10/shirt_number,home_team_statistics/starting_eleven/10/position,home_team_statistics/substitutes/0/name,home_team_statistics/substitutes/0/captain,home_team_statistics/substitutes/0/shirt_number,home_team_statistics/substitutes/0/position,home_team_statistics/substitutes/1/name,home_team_statistics/substitutes/1/captain,home_team_statistics/substitutes/1/shirt_number,home_team_statistics/substitutes/1/position,home_team_statistics/substitutes/2/name,home_team_statistics/substitutes/2/captain,home_team_statistics/substitutes/2/shirt_number,home_team_statistics/substitutes/2/position,home_team_statistics/substitutes/3/name,home_team_statistics/substitutes/3/captain,home_team_statistics/substitutes/3/shirt_number,home_team_statistics/substitutes/3/position,home_team_statistics/substitutes/4/name,home_team_statistics/substitutes/4/captain,home_team_statistics/substitutes/4/shirt_number,home_team_statistics/substitutes/4/position,home_team_statistics/substitutes/5/name,home_team_statistics/substitutes/5/captain,home_team_statistics/substitutes/5/shirt_number,home_team_statistics/substitutes/5/position,home_team_statistics/substitutes/6/name,home_team_statistics/substitutes/6/captain,home_team_statistics/substitutes/6/shirt_number,home_team_statistics/substitutes/6/position,home_team_statistics/substitutes/7/name,home_team_statistics/substitutes/7/captain,home_team_statistics/substitutes/7/shirt_number,home_team_statistics/substitutes/7/position,home_team_statistics/substitutes/8/name,home_team_statistics/substitutes/8/captain,home_team_statistics/substitutes/8/shirt_number,home_team_statistics/substitutes/8/position,home_team_statistics/substitutes/9/name,home_team_statistics/substitutes/9/captain,home_team_statistics/substitutes/9/shirt_number,home_team_statistics/substitutes/9/position,home_team_statistics/substitutes/10/name,home_team_statistics/substitutes/10/captain,home_team_statistics/substitutes/10/shirt_number,home_team_statistics/substitutes/10/position,home_team_statistics/substitutes/11/name,home_team_statistics/substitutes/11/captain,home_team_statistics/substitutes/11/shirt_number,home_team_statistics/substitutes/11/position,away_team_statistics/country,away_team_statistics/attempts_on_goal,away_team_statistics/on_target,away_team_statistics/off_target,away_team_statistics/blocked,away_team_statistics/woodwork,away_team_statistics/corners,away_team_statistics/offsides,away_team_statistics/ball_possession,away_team_statistics/pass_accuracy,away_team_statistics/num_passes,away_team_statistics/passes_completed,away_team_statistics/distance_covered,away_team_statistics/balls_recovered,away_team_statistics/tackles,away_team_statistics/clearances,away_team_statistics/yellow_cards,away_team_statistics/red_cards,away_team_statistics/fouls_committed,away_team_statistics/tactics,away_team_statistics/starting_eleven/0/name,away_team_statistics/starting_eleven/0/captain,away_team_statistics/starting_eleven/0/shirt_number,away_team_statistics/starting_eleven/0/position,away_team_statistics/starting_eleven/1/name,away_team_statistics/starting_eleven/1/captain,away_team_statistics/starting_eleven/1/shirt_number,away_team_statistics/starting_eleven/1/position,away_team_statistics/starting_eleven/2/name,away_team_statistics/starting_eleven/2/captain,away_team_statistics/starting_eleven/2/shirt_number,away_team_statistics/starting_eleven/2/position,away_team_statistics/starting_eleven/3/name,away_team_statistics/starting_eleven/3/captain,away_team_statistics/starting_eleven/3/shirt_number,away_team_statistics/starting_eleven/3/position,away_team_statistics/starting_eleven/4/name,away_team_statistics/starting_eleven/4/captain,away_team_statistics/starting_eleven/4/shirt_number,away_team_statistics/starting_eleven/4/position,away_team_statistics/starting_eleven/5/name,away_team_statistics/starting_eleven/5/captain,away_team_statistics/starting_eleven/5/shirt_number,away_team_statistics/starting_eleven/5/position,away_team_statistics/starting_eleven/6/name,away_team_statistics/starting_eleven/6/captain,away_team_statistics/starting_eleven/6/shirt_number,away_team_statistics/starting_eleven/6/position,away_team_statistics/starting_eleven/7/name,away_team_statistics/starting_eleven/7/captain,away_team_statistics/starting_eleven/7/shirt_number,away_team_statistics/starting_eleven/7/position,away_team_statistics/starting_eleven/8/name,away_team_statistics/starting_eleven/8/captain,away_team_statistics/starting_eleven/8/shirt_number,away_team_statistics/starting_eleven/8/position,away_team_statistics/starting_eleven/9/name,away_team_statistics/starting_eleven/9/captain,away_team_statistics/starting_eleven/9/shirt_number,away_team_statistics/starting_eleven/9/position,away_team_statistics/starting_eleven/10/name,away_team_statistics/starting_eleven/10/captain,away_team_statistics/starting_eleven/10/shirt_number,away_team_statistics/starting_eleven/10/position,away_team_statistics/substitutes/0/name,away_team_statistics/substitutes/0/captain,away_team_statistics/substitutes/0/shirt_number,away_team_statistics/substitutes/0/position,away_team_statistics/substitutes/1/name,away_team_statistics/substitutes/1/captain,away_team_statistics/substitutes/1/shirt_number,away_team_statistics/substitutes/1/position,away_team_statistics/substitutes/2/name,away_team_statistics/substitutes/2/captain,away_team_statistics/substitutes/2/shirt_number,away_team_statistics/substitutes/2/position,away_team_statistics/substitutes/3/name,away_team_statistics/substitutes/3/captain,away_team_statistics/substitutes/3/shirt_number,away_team_statistics/substitutes/3/position,away_team_statistics/substitutes/4/name,away_team_statistics/substitutes/4/captain,away_team_statistics/substitutes/4/shirt_number,away_team_statistics/substitutes/4/position,away_team_statistics/substitutes/5/name,away_team_statistics/substitutes/5/captain,away_team_statistics/substitutes/5/shirt_number,away_team_statistics/substitutes/5/position,away_team_statistics/substitutes/6/name,away_team_statistics/substitutes/6/captain,away_team_statistics/substitutes/6/shirt_number,away_team_statistics/substitutes/6/position,away_team_statistics/substitutes/7/name,away_team_statistics/substitutes/7/captain,away_team_statistics/substitutes/7/shirt_number,away_team_statistics/substitutes/7/position,away_team_statistics/substitutes/8/name,away_team_statistics/substitutes/8/captain,away_team_statistics/substitutes/8/shirt_number,away_team_statistics/substitutes/8/position,away_team_statistics/substitutes/9/name,away_team_statistics/substitutes/9/captain,away_team_statistics/substitutes/9/shirt_number,away_team_statistics/substitutes/9/position,away_team_statistics/substitutes/10/name,away_team_statistics/substitutes/10/captain,away_team_statistics/substitutes/10/shirt_number,away_team_statistics/substitutes/10/position,away_team_statistics/substitutes/11/name,away_team_statistics/substitutes/11/captain,away_team_statistics/substitutes/11/shirt_number,away_team_statistics/substitutes/11/position,last_event_update_at,last_score_update_at,away_team_events/8/id,away_team_events/8/type_of_event,away_team_events/8/player,away_team_events/8/time,away_team_events/9/id,away_team_events/9/type_of_event,away_team_events/9/player,away_team_events/9/time,away_team_events/10/id,away_team_events/10/type_of_event,away_team_events/10/player,away_team_events/10/time,away_team_events/11/id,away_team_events/11/type_of_event,away_team_events/11/player,away_team_events/11/time,away_team_events/12/id,away_team_events/12/type_of_event,away_team_events/12/player,away_team_events/12/time,away_team_events/13/id,away_team_events/13/type_of_event,away_team_events/13/player,away_team_events/13/time,away_team_events/14/id,away_team_events/14/type_of_event,away_team_events/14/player,away_team_events/14/time,home_team_events/12/id,home_team_events/12/type_of_event,home_team_events/12/player,home_team_events/12/time,away_team_events/15/id,away_team_events/15/type_of_event,away_team_events/15/player,away_team_events/15/time,home_team_events/13/id,home_team_events/13/type_of_event,home_team_events/13/player,home_team_events/13/time,home_team_events/14/id,home_team_events/14/type_of_event,home_team_events/14/player,home_team_events/14/time
Moscow,Luzhniki Stadium,completed,full-time,300331503,43,17,49,6,Partly Cloudy,78011,Nestor PITANA,Hernan MAIDANA,Juan Pablo BELATTI,Sandro RICCI,Massimiliano IRRATI,Carlos ASTROZA,Mauro VIGLIANO,Daniele ORSATO,Emerson DE CARVALHO,First stage,Russia,Saudi Arabia,2018-06-14T15:00:00Z,Russia,RUS,Russia,RUS,5,0,Saudi Arabia,KSA,0,0,5,goal,Iury GAZINSKY,12',1,substitution-in,Denis CHERYSHEV,24',320,substitution-out,Alan DZAGOEV,24',2,goal,Denis CHERYSHEV,43',4,substitution-in,Daler KUZIAEV,64',322,substitution-out,Alexander SAMEDOV,64',8,substitution-in,Artem DZYUBA,70',321,substitution-out,Fedor SMOLOV,70',9,goal,Artem DZYUBA,71',6,yellow-card,Aleksandr GOLOVIN,88',3,goal,Denis CHERYSHEV,90'+1',7,goal,Aleksandr GOLOVIN,90'+4',12,substitution-in,FAHAD ALMUWALLAD,64',325,substitution-out,ABDULLAH OTAYF,64',10,substitution-in,HATAN BAHBIR,72',323,substitution-out,YAHIA ALSHEHRI,72',326,substitution-in,HATAN BAHBRI,72',13,substitution-in,MUHANNAD ASIRI,85',324,substitution-out,MOHAMMED ALSAHLAWI,85',11,yellow-card,TAISEER ALJASSAM,90'+3',Russia,13,7,3,3,0,6,3,40,78,306,240,118,53,9,19,1,0,22,4-2-3-1,Igor AKINFEEV,true,1,Goalie,MARIO FERNANDES,false,2,Defender,Ilya KUTEPOV,false,3,Defender,Sergey IGNASHEVICH,false,4,Defender,Iury GAZINSKY,false,8,Midfield,Alan DZAGOEV,false,9,Midfield,Fedor SMOLOV,false,10,Forward,Roman ZOBNIN,false,11,Midfield,Aleksandr GOLOVIN,false,17,Midfield,Yury ZHIRKOV,false,18,Midfield,Alexander SAMEDOV,false,19,Midfield,Andrey SEMENOV,false,5,Defender,Denis CHERYSHEV,false,6,Midfield,Daler KUZIAEV,false,7,Midfield,Andrei LUNEV,false,12,Goalie,Fedor KUDRIASHOV,false,13,Defender,Vladimir GRANAT,false,14,Defender,Alexey MIRANCHUK,false,15,Midfield,Anton MIRANCHUK,false,16,Midfield,Vladimir GABULOV,false,20,Goalie,Aleksandr EROKHIN,false,21,Midfield,Artem DZYUBA,false,22,Forward,Igor SMOLNIKOV,false,23,Defender,Saudi Arabia,6,0,3,3,0,2,1,60,86,511,442,105,48,16,31,1,0,10,4-5-1,ABDULLAH ALMUAIOUF,false,1,Goalie,OSAMA HAWSAWI,true,3,Defender,OMAR HAWSAWI,false,5,Defender,MOHAMMED ALBURAYK,false,6,Defender,SALMAN ALFARAJ,false,7,Midfield,YAHIA ALSHEHRI,false,8,Midfield,MOHAMMED ALSAHLAWI,false,10,Forward,YASSER ALSHAHRANI,false,13,Defender,ABDULLAH OTAYF,false,14,Midfield,TAISEER ALJASSAM,false,17,Midfield,SALEM ALDAWSARI,false,18,Midfield,MANSOUR ALHARBI,false,2,Defender,ALI ALBULAYHI,false,4,Defender,HATAN BAHBRI,false,9,Midfield,ABDULMALEK ALKHAIBRI,false,11,Midfield,MOHAMED KANNO,false,12,Midfield,ABDULLAH ALKHAIBARI,false,15,Midfield,HUSSAIN ALMOQAHWI,false,16,Midfield,FAHAD ALMUWALLAD,false,19,Forward,MUHANNAD ASIRI,false,20,Forward,YASSER ALMOSAILEM,false,21,Goalie,MOHAMMED ALOWAIS,false,22,Goalie,MOTAZ HAWSAWI,false,23,Defender,2018-06-21T02:36:44Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ekaterinburg,Ekaterinburg Arena,completed,full-time,300353632,42,14,46,29,Partly Cloudy,27015,Bjorn KUIPERS,Sander VAN ROEKEL,Erwin ZEINSTRA,Milorad MAZIC,Danny MAKKELIE,Cyril GRINGORE,Pawel GIL,Clement TURPIN,Milovan RISTIC,First stage,Egypt,Uruguay,2018-06-15T12:00:00Z,Uruguay,URU,Egypt,EGY,0,0,Uruguay,URU,1,0,14,substitution-in,SAM MORSY,50',333,substitution-out,TAREK HAMED,50',17,substitution-in,KAHRABA,63',334,substitution-out,MARWAN MOHSEN,63',18,substitution-in,RAMADAN SOBHY,82',335,substitution-out,AMR WARDA,82',21,yellow-card,AHMED HEGAZY,90'+6',336,yellow-card,SAM MORSY,90'+4',,,,,,,,,,,,,,,,,15,substitution-in,Carlos SANCHEZ,58',337,substitution-out,Nahitan NANDEZ,58',16,substitution-in,Cristian RODRIGUEZ,59',338,substitution-out,Giorgian DE ARRASCAETA,59',19,substitution-in,Lucas TORREIRA,87',339,substitution-out,Matias VECINO,87',20,goal,Jose GIMENEZ,89',,,,,Egypt,8,3,3,2,0,0,1,43,78,395,308,112,57,12,32,2,0,12,4-2-3-1,MOHAMED ELSHENAWY,false,23,Goalie,ALI GABR,false,2,Defender,AHMED HEGAZY,false,6,Defender,AHMED FATHI,true,7,Defender,TAREK HAMED,false,8,Midfield,MARWAN MOHSEN,false,9,Forward,MOHAMED ABDELSHAFY,false,13,Defender,MOHAMED ELNENY,false,17,Midfield,ABDALLA SAID,false,19,Midfield,TREZIGUET,false,21,Midfield,AMR WARDA,false,22,Forward,ESSAM ELHADARY,false,1,Goalie,AHMED ELMOHAMADY,false,3,Defender,OMAR GABER,false,4,Midfield,SAM MORSY,false,5,Midfield,MOHAMED SALAH,false,10,Forward,KAHRABA,false,11,Forward,AYMAN ASHRAF,false,12,Defender,RAMADAN SOBHY,false,14,Forward,MAHMOUD HAMDY,false,15,Defender,SHERIF EKRAMY,false,16,Goalie,SHIKABALA,false,18,Forward,SAMIR SAAD,false,20,Defender,Uruguay,14,4,6,4,1,5,1,57,86,589,508,111,54,8,22,0,0,6,4-4-2,Fernando MUSLERA,false,1,Goalie,Jose GIMENEZ,false,2,Defender,Diego GODIN,true,3,Defender,Guillermo VARELA,false,4,Defender,Rodrigo BENTANCUR,false,6,Midfield,Nahitan NANDEZ,false,8,Midfield,Luis SUAREZ,false,9,Forward,Giorgian DE ARRASCAETA,false,10,Forward,Matias VECINO,false,15,Midfield,Edinson CAVANI,false,21,Forward,Martin CACERES,false,22,Defender,Carlos SANCHEZ,false,5,Midfield,Cristian RODRIGUEZ,false,7,Midfield,Cristhian STUANI,false,11,Forward,Martin CAMPANA,false,12,Goalie,Gaston SILVA,false,13,Defender,Lucas TORREIRA,false,14,Midfield,Maximiliano PEREIRA,false,16,Defender,Diego LAXALT,false,17,Midfield,Maximiliano GOMEZ,false,18,Forward,Sebastian COATES,false,19,Defender,Jonathan URRETAVISCAYA,false,20,Forward,Martin SILVA,false,23,Goalie,2018-06-21T02:37:25Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Petersburg,Saint Petersburg Stadium,completed,full-time,300331526,37,25,57,13,Partly Cloudy,62548,Cuneyt CAKIR,Bahattin DURAN,Tarik ONGUN,Sergei KARASEV,Felix ZWAYER,Mark BORSCH,Bastian DANKERT,Jair MARRUFO,Anton AVERIANOV,First stage,Morocco,Iran,2018-06-15T15:00:00Z,Iran,IRN,Morocco,MAR,0,0,Iran,IRN,1,0,23,yellow-card,Karim EL AHMADI,34',26,substitution-in,Sofyan AMRABAT,76',27,substitution-in,Aziz BOUHADDOUZ,76',315,substitution-out,Noureddine AMRABAT,76',31,substitution-in,Aziz BOUHADDOUZ,77',314,substitution-out,Ayoub EL KAABI,77',30,substitution-in,Manuel DA COSTA,82',316,substitution-out,Amine HARIT,82',34,goal-own,Aziz BOUHADDOUZ,90'+5',,,,,,,,,,,,,22,yellow-card,Masoud SHOJAEI,10',24,yellow-card,Alireza JAHANBAKHSH,47',25,substitution-in,Mehdi TAREMI,68',317,substitution-out,Masoud SHOJAEI,68',28,substitution-in,Pejman MONTAZERI,79',33,substitution-in,Majid HOSSEINI,81',318,substitution-out,Omid EBRAHIMI,81',29,substitution-in,Majid HOSSEINI,82',Morocco,13,3,6,4,0,5,0,64,86,433,371,101,38,9,16,1,0,22,3-4-3,Monir EL KAJOUI,false,12,Goalie,Achraf HAKIMI,false,2,Defender,Mehdi BENATIA,true,5,Defender,Ghanem SAISS,false,6,Defender,Hakim ZIYACH,false,7,Midfield,Karim EL AHMADI,false,8,Midfield,Ayoub EL KAABI,false,9,Forward,Younes BELHANDA,false,10,Midfield,Mbark BOUSSOUFA,false,14,Midfield,Noureddine AMRABAT,false,16,Midfield,Amine HARIT,false,18,Midfield,Yassine BOUNOU,false,1,Goalie,Hamza MENDYL,false,3,Defender,Manuel DA COSTA,false,4,Defender,Faycal FAJR,false,11,Midfield,Khalid BOUTAIB,false,13,Forward,Youssef AIT BENNASSER,false,15,Midfield,Nabil DIRAR,false,17,Defender,Youssef EN NESYRI,false,19,Forward,Aziz BOUHADDOUZ,false,20,Forward,Sofyan AMRABAT,false,21,Midfield,Ahmed TAGNAOUTI,false,22,Goalie,Mehdi CARCELA,false,23,Midfield,Iran,8,2,5,1,0,2,0,36,66,194,129,100,38,14,24,3,0,14,3-4-3,Ali BEIRANVAND,false,1,Goalie,Ehsan HAJI SAFI,false,3,Defender,Roozbeh CHESHMI,false,4,Defender,Masoud SHOJAEI,true,7,Midfield,Morteza POURALIGANJI,false,8,Defender,Omid EBRAHIMI,false,9,Midfield,Karim ANSARIFARD,false,10,Forward,Vahid AMIRI,false,11,Midfield,Alireza JAHANBAKHSH,false,18,Forward,Sardar AZMOUN,false,20,Forward,Ramin REZAEIAN,false,23,Defender,Mahdi TORABI,false,2,Midfield,Milad MOHAMMADI,false,5,Defender,Rashid MAZAHERI,false,12,Goalie,Mohammad Reza KHANZADEH,false,13,Defender,Saman GHODDOS,false,14,Forward,Pejman MONTAZERI,false,15,Defender,Reza GHOOCHANNEJHAD,false,16,Forward,Mehdi TAREMI,false,17,Forward,Majid HOSSEINI,false,19,Defender,Ashkan DEJAGAH,false,21,Forward,Amir ABEDZADEH,false,22,Goalie,Saeid EZATOLAHI,false,6,Midfield,2018-06-21T02:36:30Z,,32,substitution-in,Saman GHODDOS,85',319,substitution-out,Alireza JAHANBAKHSH,85',35,yellow-card,Karim ANSARIFARD,90'+2',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sochi,Fisht Stadium,completed,full-time,300331524,74,24,56,10,Partly Cloudy Night,43866,Gianluca ROCCHI,Elenito DI LIBERATORE,Mauro TONOLINI,Ryuji SATO,Massimiliano IRRATI,Carlos ASTROZA,Paolo VALERI,Daniele ORSATO,Toru SAGARA,First stage,Portugal,Spain,2018-06-15T18:00:00Z,Draw,Draw,Portugal,POR,3,0,Spain,ESP,3,0,36,goal-penalty,CRISTIANO RONALDO,4',39,yellow-card,BRUNO FERNANDES,28',40,goal,CRISTIANO RONALDO,44',43,substitution-in,JOAO MARIO,68',309,substitution-out,BRUNO FERNANDES,68',44,substitution-in,RICARDO QUARESMA,69',308,substitution-out,BERNARDO SILVA,69',47,substitution-in,ANDRE SILVA,80',310,substitution-out,GONCALO GUEDES,80',48,goal,CRISTIANO RONALDO,88',,,,,,,,,37,yellow-card,Sergio BUSQUETS,17',38,goal,Diego COSTA,24',42,goal,Diego COSTA,55',41,goal,NACHO,58',45,substitution-in,THIAGO,70',311,substitution-out,Andres INIESTA,70',46,substitution-in,Iago ASPAS,77',312,substitution-out,Diego COSTA,77',Portugal,8,3,2,3,0,4,1,39,87,366,320,102,36,8,17,1,0,12,4-2-3-1,RUI PATRICIO,false,1,Goalie,PEPE,false,3,Defender,RAPHAEL GUERREIRO,false,5,Defender,JOSE FONTE,false,6,Defender,CRISTIANO RONALDO,true,7,Forward,JOAO MOUTINHO,false,8,Midfield,BERNARDO SILVA,false,11,Midfield,WILLIAM,false,14,Midfield,BRUNO FERNANDES,false,16,Midfield,GONCALO GUEDES,false,17,Forward,CEDRIC,false,21,Defender,BRUNO ALVES,false,2,Defender,MANUEL FERNANDES,false,4,Midfield,ANDRE SILVA,false,9,Forward,JOAO MARIO,false,10,Midfield,ANTHONY LOPES,false,12,Goalie,RUBEN DIAS,false,13,Defender,RICARDO,false,15,Defender,GELSON MARTINS,false,18,Forward,MARIO RUI,false,19,Defender,RICARDO QUARESMA,false,20,Forward,BETO,false,22,Goalie,ADRIEN SILVA,false,23,Midfield,Spain,12,5,5,2,1,5,3,61,93,727,677,103,28,7,9,1,0,10,4-2-3-1,David DE GEA,false,1,Goalie,Gerard PIQUE,false,3,Defender,NACHO,false,4,Defender,Sergio BUSQUETS,false,5,Midfield,Andres INIESTA,false,6,Midfield,KOKE,false,8,Midfield,Sergio RAMOS,true,15,Defender,Jordi ALBA,false,18,Defender,Diego COSTA,false,19,Forward,David SILVA,false,21,Forward,ISCO,false,22,Midfield,Dani CARVAJAL,false,2,Defender,SAUL,false,7,Midfield,RODRIGO,false,9,Forward,THIAGO,false,10,Midfield,Lucas VAZQUEZ,false,11,Forward,Alvaro ODRIOZOLA,false,12,Defender,Kepa ARRIZABALAGA,false,13,Goalie,Cesar AZPILICUETA,false,14,Defender,Nacho MONREAL,false,16,Defender,Iago ASPAS,false,17,Forward,Marco ASENSIO,false,20,Midfield,Pepe REINA,false,23,Goalie,2018-06-21T02:36:18Z,2018-06-15T19:52:38Z,49,substitution-in,Lucas VAZQUEZ,86',313,substitution-out,David SILVA,86',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kazan,Kazan Arena,completed,full-time,300331533,32,19,51,19,Sunny,41279,Andres CUNHA,Nicolas TARAN,Mauricio ESPINOSA,Julio BASCUNAN,Mauro VIGLIANO,Hernan MAIDANA,Tiago MARTINS,Jair MARRUFO,Christian SCHIEMANN,First stage,France,Australia,2018-06-16T10:00:00Z,France,FRA,France,FRA,2,0,Australia,AUS,1,0,52,goal-penalty,Antoine GRIEZMANN,58',55,substitution-in,Olivier GIROUD,70',56,substitution-in,Nabil FEKIR,70',340,substitution-out,Antoine GRIEZMANN,70',341,substitution-out,Ousmane DEMBELE,70',342,yellow-card,Corentin TOLISSO,76',58,substitution-in,Blaise MATUIDI,78',343,substitution-out,Corentin TOLISSO,78',59,goal,Paul POGBA,81',,,,,,,,,,,,,50,yellow-card,Mathew LECKIE,13',51,yellow-card,Joshua RISDON,57',53,goal-penalty,Mile JEDINAK,62',54,substitution-in,Tomi JURIC,64',345,substitution-out,Andrew NABBOUT,64',57,substitution-in,Jackson IRVINE,72',347,substitution-out,Tom ROGIC,72',346,goal-own,Aziz BEHICH,81',France,12,5,4,3,0,5,0,51,87,484,423,103,52,6,23,1,0,16,4-3-3,Hugo LLORIS,true,1,Goalie,Benjamin PAVARD,false,2,Defender,Raphael VARANE,false,4,Defender,Samuel UMTITI,false,5,Defender,Paul POGBA,false,6,Midfield,Antoine GRIEZMANN,false,7,Forward,Kylian MBAPPE,false,10,Forward,Ousmane DEMBELE,false,11,Forward,Corentin TOLISSO,false,12,Midfield,Ngolo KANTE,false,13,Midfield,Lucas HERNANDEZ,false,21,Defender,Presnel KIMPEMBE,false,3,Defender,Thomas LEMAR,false,8,Forward,Olivier GIROUD,false,9,Forward,Blaise MATUIDI,false,14,Midfield,Steven NZONZI,false,15,Midfield,Steve MANDANDA,false,16,Goalie,Adil RAMI,false,17,Defender,Nabil FEKIR,false,18,Forward,Djibril SIDIBE,false,19,Defender,Florian THAUVIN,false,20,Forward,Benjamin MENDY,false,22,Defender,Alphonse AREOLA,false,23,Goalie,Australia,4,1,2,1,0,1,0,49,85,390,332,111,49,15,45,3,0,19,4-2-3-1,Mathew RYAN,false,1,Goalie,Mark MILLIGAN,false,5,Defender,Mathew LECKIE,false,7,Forward,Robbie KRUSE,false,10,Forward,Andrew NABBOUT,false,11,Forward,Aaron MOOY,false,13,Midfield,Mile JEDINAK,true,15,Midfield,Aziz BEHICH,false,16,Defender,Joshua RISDON,false,19,Defender,Trent SAINSBURY,false,20,Defender,Tom ROGIC,false,23,Midfield,Milos DEGENEK,false,2,Defender,James MEREDITH,false,3,Defender,Tim CAHILL,false,4,Forward,Matthew JURMAN,false,6,Defender,Massimo LUONGO,false,8,Midfield,Tomi JURIC,false,9,Forward,Brad JONES,false,12,Goalie,Jamie MacLAREN,false,14,Forward,Daniel ARZANI,false,17,Forward,Danny VUKOVIC,false,18,Goalie,Dimitrios PETRATOS,false,21,Forward,Jackson IRVINE,false,22,Midfield,2018-06-21T02:42:39Z,2018-06-16T11:52:21Z,61,substitution-in,Daniel ARZANI,84',344,substitution-out,Robbie KRUSE,84',60,yellow-card,Aziz BEHICH,87',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
